dtc_molregno,chembl_id,compound_name,standard_inchi_key,bioactivities
DTCC00333739,CHEMBL148333,,PJWUXKNZVMEPPH-UHFFFAOYSA-N,129
DTCC00147888,CHEMBL278041,SB-202190,QHKYPYXTTXKZST-UHFFFAOYSA-N,86
DTCC00262208,CHEMBL98350,LY-294002,CZQHHVNHHHRRDU-UHFFFAOYSA-N,85
DTCC00034259,CHEMBL1794051,GW5074,UFKSWYKDQZBJTH-UHFFFAOYSA-N,74
DTCC00361295,CHEMBL1336,SORAFENIB,MLDQJTXFUGDVEO-UHFFFAOYSA-N,73
DTCC00000820,CHEMBL186526,ZM-336372,PYEFPDQFAZNXLI-UHFFFAOYSA-N,73
DTCC00220886,CHEMBL306380,,ZVPDNRVYHLRXLX-UHFFFAOYSA-N,72
DTCC00494725,CHEMBL265470,,WNRSTFUVBWNELX-UHFFFAOYSA-N,71
DTCC01739800,CHEMBL406845,AG-1879,PBBRWFOVCUAONR-UHFFFAOYSA-N,71
DTCC00029956,CHEMBL605003,SU-6656,LOGJQOUIVKBFGH-YBEGLDIGSA-N,71
DTCC01741292,CHEMBL79004,PS-1145,JZRMBDHPALEPDM-UHFFFAOYSA-N,71
DTCC00518985,CHEMBL515414,,IKLGYJACVCXYIL-UHFFFAOYSA-N,70
DTCC00132472,CHEMBL269538,HARMINE,BXNJHAXVSOCGBA-UHFFFAOYSA-N,70
DTCC00001030,CHEMBL193093,SC-514,BMUACLADCKCNKZ-UHFFFAOYSA-N,69
DTCC00480550,CHEMBL249697,BMS-345541,PSPFQEBFYXJZEV-UHFFFAOYSA-N,69
DTCC00142976,CHEMBL274654,ORANTINIB,NHFDRBXTEDBWCZ-ZROIWOOFSA-N,69
DTCC00495156,CHEMBL410456,,DPDZHVCKYBCJHW-UHFFFAOYSA-N,68
DTCC00261586,CHEMBL97771,,DMWVGXGXHPOEPT-UHFFFAOYSA-N,68
DTCC00132413,CHEMBL10,SB-203580,CDMGBJANTYXAIV-UHFFFAOYSA-N,67
DTCC00142181,CHEMBL428496,WORTMANNIN,QDLHCMPXEPAAMD-QAIWCSMKSA-N,67
DTCC00543790,CHEMBL478629,DORSOMORPHIN,XHBVYDAKJHETMP-UHFFFAOYSA-N,67
DTCC00157974,CHEMBL23327,PURVALANOLA,PMXCMJLOPOFPBT-HNNXBMFYSA-N,66
DTCC00144016,CHEMBL14762,SELICICLIB,BTIHMVBBUGXLCJ-OAHLLOKOSA-N,66
DTCC00123542,CHEMBL576349,IC261,JBJYTZXCZDNOJW-UHFFFAOYSA-N,65
DTCC00003424,CHEMBL240954,SL-0101,SXOZSDJHGMAEGZ-IGKKHSBFSA-N,65
DTCC00023041,CHEMBL540501,PD-0325901-CL,RWSLRBMFXSJOPG-IGXPJQGBSA-N,65
DTCC00132379,CHEMBL6291,BISINDOLYLMALEIMIDE IX,DSXXEELGXBCYNQ-UHFFFAOYSA-N,65
DTCC00123546,CHEMBL574737,(7S)-HYDROXYL-STAUROSPORINE,PBCZSGKMGDDXIJ-KRUBCLEUSA-N,65
DTCC01059384,CHEMBL1725279,SP-600125,KRIUNPBAQZGFQA-UHFFFAOYSA-N,65
DTCC00272807,CHEMBL102714,SB-216763,JCSGFHVFHSKIJH-UHFFFAOYSA-N,65
DTCC01739632,CHEMBL34704,U-0126,DVEXZJFMOKTQEZ-JYFOCSDGSA-N,65
DTCC00514398,CHEMBL507361,PD-0325901,SUDAHWBOROXANE-SECBINFHSA-N,65
DTCC00272109,CHEMBL105442,CI-1040,GFMMXOIFOQCCGU-UHFFFAOYSA-N,65
DTCC00123550,CHEMBL573339,PI-103,TUVCWJQQGGETHL-UHFFFAOYSA-N,65
DTCC00308108,CHEMBL340807,HARMALINE,RERZNCLIYCABFS-UHFFFAOYSA-N,65
DTCC00104871,CHEMBL296586,KENPAULLONE,QQUXFYAWXPMDOE-UHFFFAOYSA-N,65
DTCC00196411,CHEMBL50894,ALSTERPAULLONE,OLUKILHGKRVDCT-UHFFFAOYSA-N,65
DTCC00030344,CHEMBL608532,KT-5720,ZHEHVZXPFVXKEY-MWOZDUBJSA-N,65
DTCC00173757,CHEMBL34241,ROTTLERIN,DEZFNHCVIZBHBI-ZHACJKMWSA-N,65
DTCC00004242,CHEMBL259850,AR-A014418,YAEMHJKFIIIULI-UHFFFAOYSA-N,65
DTCC00004246,CHEMBL406821,H-1152P,AWDORCFLUJZUQS-ZDUSSCGKSA-N,65
DTCC00023039,CHEMBL573107,BI-D1870,DTEKTGDVSARYDS-UHFFFAOYSA-N,65
DTCC00308106,CHEMBL129177,HARMALOL,RHVPEFQDYMMNSY-UHFFFAOYSA-N,65
DTCC00694297,CHEMBL1233654,,BDVFVCGFMNCYPV-NSHDSACASA-N,65
DTCC00140437,CHEMBL12014,HARMAN,PSFDQSOCUJVVGF-UHFFFAOYSA-N,65
DTCC00545350,CHEMBL489157,,OGKYMFFYOWUTKV-UHFFFAOYSA-N,65
DTCC00494131,CHEMBL412142,CHIR-99021,AQGNHMOJWBZFQQ-UHFFFAOYSA-N,65
DTCC00173969,CHEMBL38380,FASUDIL,NGOGFTYYXHNFQH-UHFFFAOYSA-N,65
DTCC00589732,CHEMBL559147,Y-27632,IYOZTVGMEWJPKR-IJLUTSLNSA-N,65
DTCC01742360,CHEMBL322970,SB-415286,PQCXVIPXISBFPN-UHFFFAOYSA-N,65
DTCC01420695,CHEMBL3110357,,ZACGKNYCBHUCNI-UHFFFAOYSA-N,26
DTCC01419135,CHEMBL3108781,,UTHVSBDCNLCZHF-UHFFFAOYSA-N,26
DTCC00909704,CHEMBL1513201,,ABQMPFKFBYVSKA-UHFFFAOYSA-N,26
DTCC01419134,CHEMBL3108806,,PMYGONIFXBXQCE-UHFFFAOYSA-N,25
DTCC01742038,CHEMBL104264,H-89,ZKZXNDJNWUTGDK-NSCUHMNNSA-N,24
DTCC01739632,CHEMBL34704,U-0126,DVEXZJFMOKTQEZ-JYFOCSDGSA-N,24
DTCC01420691,CHEMBL3110353,,APJDTDALQSVARU-UHFFFAOYSA-N,21
DTCC01419131,CHEMBL3108803,,RHPSSUMJYGAMNR-UHFFFAOYSA-N,21
DTCC00173969,CHEMBL38380,FASUDIL,NGOGFTYYXHNFQH-UHFFFAOYSA-N,21
DTCC00132379,CHEMBL6291,BISINDOLYLMALEIMIDE IX,DSXXEELGXBCYNQ-UHFFFAOYSA-N,21
DTCC01419129,CHEMBL3108801,,WLUMGCPGWDQOSB-UHFFFAOYSA-N,21
DTCC01419128,CHEMBL3108800,,MYFFGZYMLKZBPZ-UHFFFAOYSA-N,21
DTCC00173757,CHEMBL34241,ROTTLERIN,DEZFNHCVIZBHBI-ZHACJKMWSA-N,20
DTCC00589732,CHEMBL559147,Y-27632,IYOZTVGMEWJPKR-IJLUTSLNSA-N,20
DTCC00132413,CHEMBL10,SB-203580,CDMGBJANTYXAIV-UHFFFAOYSA-N,19
DTCC00135230,CHEMBL50,QUERCETIN,REFJWTPEDVJJIY-UHFFFAOYSA-N,19
DTCC00030344,CHEMBL608532,KT-5720,ZHEHVZXPFVXKEY-MWOZDUBJSA-N,18
DTCC00142181,CHEMBL428496,WORTMANNIN,QDLHCMPXEPAAMD-QAIWCSMKSA-N,18
DTCC00134096,CHEMBL266487,RO-316233,DQYBRTASHMYDJG-UHFFFAOYSA-N,17
DTCC00134103,CHEMBL7463,GF-109203,QMGUOJYZJKLOLH-UHFFFAOYSA-N,17
DTCC01739625,CHEMBL35482,PD-98059,QFWCYNPOPKQOKV-UHFFFAOYSA-N,17
DTCC01739266,CHEMBL28324,KN-62,RJVLFQBBRSMWHX-DHUJRADRSA-N,17
DTCC00272109,CHEMBL105442,CI-1040,GFMMXOIFOQCCGU-UHFFFAOYSA-N,17
DTCC00208039,CHEMBL302449,GO-6976,VWVYILCFSYNJHF-UHFFFAOYSA-N,17
DTCC01420694,CHEMBL3110356,,VQRKFYUTZAQTRF-UHFFFAOYSA-N,16
DTCC01419133,CHEMBL3108805,,ZWNILHFNCJYVIW-UHFFFAOYSA-N,16
DTCC01419136,CHEMBL3108807,,OLSJQVBZTVUOMB-UHFFFAOYSA-N,16
DTCC01419137,CHEMBL3108808,,UCNWYQMJWBSZFZ-UHFFFAOYSA-N,16
DTCC01419138,CHEMBL3108809,,PLCXTSXIDWOWQR-UHFFFAOYSA-N,16
DTCC01420692,CHEMBL3110354,,BYMHKTVWKUOXOH-UHFFFAOYSA-N,16
DTCC01420693,CHEMBL3110355,,YWKGGSJBLDHNJY-UHFFFAOYSA-N,16
DTCC01420696,CHEMBL3110358,,YEUSLBLMDGXHPS-UHFFFAOYSA-N,16
DTCC01420697,CHEMBL3110359,,DUHVPZITTCDBTI-UHFFFAOYSA-N,16
DTCC01420698,CHEMBL3110360,,ZZCDAUBASWQGHG-UHFFFAOYSA-N,16
DTCC01420699,CHEMBL3110361,,MAXLMQUEXPCEAZ-UHFFFAOYSA-N,16
DTCC01420700,CHEMBL3110362,,AJKBVIQLEWDYEF-UHFFFAOYSA-N,16
DTCC01420701,CHEMBL3110363,,DNXSPHDLFXTFKQ-UHFFFAOYSA-N,16
DTCC01419125,CHEMBL3108797,,UXURDGOXWKPPBH-UHFFFAOYSA-N,16
DTCC01419126,CHEMBL3108798,,BSLULYRLQLLQKF-UHFFFAOYSA-N,16
DTCC01420702,CHEMBL3110364,,KFARLCPAULLYTH-UHFFFAOYSA-N,16
DTCC01420703,CHEMBL3110365,,GJBICQWMCCGIGR-UHFFFAOYSA-N,16
DTCC01420704,CHEMBL3110366,,BNQATIQUTRDHJB-UHFFFAOYSA-N,16
DTCC01420705,CHEMBL3110367,,HINIDUKBFHUBND-UHFFFAOYSA-N,16
DTCC01420706,CHEMBL3110368,,PJLRUDRKRLZBPF-UHFFFAOYSA-N,16
DTCC01420707,CHEMBL3110369,,UZYQLSIWIVGPEQ-UHFFFAOYSA-N,16
DTCC01419127,CHEMBL3108799,,OEVSPODZOVERHK-UHFFFAOYSA-N,16
DTCC00756844,CHEMBL1348993,,PNDBNEFDDWKYDD-UHFFFAOYSA-N,16
DTCC00882223,CHEMBL1483537,,QPXMSMPFOPOBCW-UHFFFAOYSA-N,16
DTCC00750334,CHEMBL1341841,,MVSPLLWBUITGNJ-UHFFFAOYSA-N,16
DTCC01419130,CHEMBL3108802,,KYUOSUSWJMMNLI-UHFFFAOYSA-N,16
DTCC01419132,CHEMBL3108804,,IWZJZQBREKMRMD-UHFFFAOYSA-N,16
DTCC00154827,CHEMBL131,PREDNISOLONE,OIGNJSKKLXVSLS-VWUMJDOOSA-N,15
DTCC00695641,CHEMBL1241481,,LVOBTCONHRNJJA-UHFFFAOYSA-N,14
DTCC00696257,CHEMBL1242114,,KUUKOPMICNKRGE-UHFFFAOYSA-N,13
DTCC00695922,CHEMBL1241769,,IBSCAHNKEHRFKF-UHFFFAOYSA-N,13
DTCC00696788,CHEMBL1242660,,LCQAIZAFSOZWRC-UHFFFAOYSA-N,13
DTCC00695437,CHEMBL1241271,,GRWJFKQBVQNWQW-UHFFFAOYSA-N,13
DTCC00695921,CHEMBL1241768,,COAQRADEUYYCDG-SECBINFHSA-N,13
DTCC00696093,CHEMBL1241945,,VBUMOGXFBGYXDV-UHFFFAOYSA-N,13
DTCC00696603,CHEMBL1242472,,AMERZUAKIAGPBA-UHFFFAOYSA-N,13
DTCC00696176,CHEMBL1242028,,DYEJYFAQYRMVFS-UHFFFAOYSA-N,13
DTCC00696094,CHEMBL1241946,,ILURHKUMGMVIKK-UHFFFAOYSA-N,13
DTCC00696790,CHEMBL1242662,,JCMWWPAJCOQLAF-UHFFFAOYSA-N,13
DTCC00696177,CHEMBL1242029,,KOICAHGTHMWKIZ-UHFFFAOYSA-N,13
DTCC00696598,CHEMBL1242468,,KLQFQJDEPBUNAK-ZETCQYMHSA-N,13
DTCC00696428,CHEMBL1242294,,PNEGWAQERPTPDN-UHFFFAOYSA-N,13
DTCC00696510,CHEMBL1242380,,ORVLOIUKTHUQPU-JTQLQIEISA-N,13
DTCC00696508,CHEMBL1242378,,KLQFQJDEPBUNAK-SSDOTTSWSA-N,13
DTCC00696011,CHEMBL1241859,,WXCKXLFOEBUZDO-UHFFFAOYSA-N,13
DTCC00696010,CHEMBL1241858,,MVFQHVQABARLKS-UHFFFAOYSA-N,13
DTCC00696874,CHEMBL1242748,,MRZVUZUMBCEAGI-VIFPVBQESA-N,13
DTCC00696875,CHEMBL1242749,,MRZVUZUMBCEAGI-SECBINFHSA-N,13
DTCC00696700,CHEMBL1240554,,AAHKGRWRYBCWDL-UHFFFAOYSA-N,13
DTCC00696877,CHEMBL1242751,,ZXLCCABWVQDAOS-UHFFFAOYSA-N,13
DTCC00696174,CHEMBL1242026,,BTIKYUUNPGWLNG-UHFFFAOYSA-N,13
DTCC00696698,CHEMBL1242568,,PQRFMBAACAPZPP-UHFFFAOYSA-N,13
DTCC00695926,CHEMBL1241773,,GZMVQSNFLJUEMM-UHFFFAOYSA-N,13
DTCC00695467,CHEMBL1241300,,QPZURRPXZSPBJE-UHFFFAOYSA-N,13
DTCC00696878,CHEMBL1242752,,CIRFQCDQKJVIFC-UHFFFAOYSA-N,13
DTCC00696879,CHEMBL1242753,,KIWLNXLVLDAZRB-UHFFFAOYSA-N,13
DTCC00696699,CHEMBL1242569,,GGBQGMRDBYCCLW-UHFFFAOYSA-N,13
DTCC00696338,CHEMBL1242199,,IWGLXKVBQSBQMC-UHFFFAOYSA-N,13
DTCC00695744,CHEMBL1241588,,LMVAHLFZGWUGNF-UHFFFAOYSA-N,13
DTCC00695920,CHEMBL1241767,,WFSLJOPRIJSOJR-UHFFFAOYSA-N,13
DTCC00695558,CHEMBL1241391,,UAKWDILRCZKWFX-UHFFFAOYSA-N,13
DTCC00695830,CHEMBL1241675,,DTUMIKLOEHJGJT-UHFFFAOYSA-N,13
DTCC00695831,CHEMBL1241676,,UDUPSRWUDACGIS-UHFFFAOYSA-N,13
DTCC00696601,CHEMBL1240553,,ULLIAFSPUSWCIL-UHFFFAOYSA-N,13
DTCC00696883,CHEMBL1242757,,JSXBAKOSLFZFQZ-UHFFFAOYSA-N,13
DTCC00696884,CHEMBL1242758,,LXWKVQVKYRGEKE-UHFFFAOYSA-N,13
DTCC00696966,CHEMBL1242844,,UUXPLQHZTQRNPY-UHFFFAOYSA-N,13
DTCC00696967,CHEMBL1242845,,IYVUNPAVFASLSV-UHFFFAOYSA-N,13
DTCC00695557,CHEMBL1241390,,ZGFXAJBFDCMHTM-UHFFFAOYSA-N,13
DTCC00695832,CHEMBL1241677,,UBJGLXSFXKIIFY-SECBINFHSA-N,13
DTCC00696424,CHEMBL1242290,,CJFWNLXLAAHQJY-UHFFFAOYSA-N,13
DTCC00696423,CHEMBL1242289,,HVUAYFFHDRNLOX-UHFFFAOYSA-N,13
DTCC00696422,CHEMBL1242288,,BJNPYRHGWJVECX-SNVBAGLBSA-N,13
DTCC00696419,CHEMBL1242285,,QYPSALIXKCRYNZ-UHFFFAOYSA-N,13
DTCC00696969,CHEMBL1242847,,DUPSNQFPAJUAKA-UHFFFAOYSA-N,13
DTCC00696602,CHEMBL1242471,,UVDQTDYLJGKKKD-UHFFFAOYSA-N,13
DTCC00695833,CHEMBL1241678,,COAQRADEUYYCDG-VIFPVBQESA-N,13
DTCC00696172,CHEMBL1242024,,FAWGCSGOLCHXBH-UHFFFAOYSA-N,13
DTCC00696342,CHEMBL1242203,,LBRPXBJBDBBMNZ-UHFFFAOYSA-N,13
DTCC00696341,CHEMBL1242202,,RHFWTFDTRBFIHU-UHFFFAOYSA-N,13
DTCC00695409,CHEMBL1241241,,KLQFKOVDEHUNHU-UHFFFAOYSA-N,13
DTCC00695834,CHEMBL1240545,,PJWDSDGNSMGWKJ-UHFFFAOYSA-N,13
DTCC00696340,CHEMBL1242201,,FRKWMLCUONAHJH-UHFFFAOYSA-N,13
DTCC00696339,CHEMBL1242200,,FXCRGRHHHOSJRE-UHFFFAOYSA-N,13
DTCC00696970,CHEMBL1242848,,MPUATQFVQOUAJF-UHFFFAOYSA-N,13
DTCC00695840,CHEMBL1241684,,JDRPVJJOYKLLFH-UHFFFAOYSA-N,13
DTCC00696429,CHEMBL1242295,,MRCFTWAYZAHAFA-UHFFFAOYSA-N,13
DTCC00696179,CHEMBL1242031,,WDMOOFMBMGLZGY-UHFFFAOYSA-N,13
DTCC00696180,CHEMBL1242032,,ZNAZTNSMMJFJLP-UHFFFAOYSA-N,13
DTCC00695923,CHEMBL1241770,,YJNVZAXZUDOAAI-UHFFFAOYSA-N,13
DTCC00696974,CHEMBL1242852,,PFRDPPRTLFHGLR-UHFFFAOYSA-N,13
DTCC00696975,CHEMBL1242853,,FASPJDRKOSUHHS-UHFFFAOYSA-N,13
DTCC00696095,CHEMBL1241947,,JFJRIADKVAOEDG-UHFFFAOYSA-N,13
DTCC00696337,CHEMBL1242198,,MJALZBJFTIQSSR-UHFFFAOYSA-N,13
DTCC00695743,CHEMBL1241587,,LNWUSIFVARIMOH-UHFFFAOYSA-N,13
DTCC00696784,CHEMBL1242656,,MBPKPSDAPFPECJ-UHFFFAOYSA-N,13
DTCC00696252,CHEMBL1242109,,YKDLGDBIORZVLP-UHFFFAOYSA-N,13
DTCC00696253,CHEMBL1242110,,RXNGGTYNZUEFOM-UHFFFAOYSA-N,13
DTCC00695739,CHEMBL1241583,,LQUXOZIJMPWQAA-UHFFFAOYSA-N,13
DTCC00695738,CHEMBL1241582,,ONSFTNRYQCNAAD-UHFFFAOYSA-N,13
DTCC00695737,CHEMBL1241581,,ZTQOHJNXDAUMOA-UHFFFAOYSA-N,13
DTCC00696507,CHEMBL1242377,,CJMMCIXRPVLDBH-UHFFFAOYSA-N,13
DTCC00695735,CHEMBL1240544,,NVHKWMBHTXQWRP-ZETCQYMHSA-N,13
DTCC00695734,CHEMBL1241579,,NVHKWMBHTXQWRP-SSDOTTSWSA-N,13
DTCC00695652,CHEMBL1241492,,CYKWMIZUFXPHFW-UHFFFAOYSA-N,13
DTCC00695651,CHEMBL1241491,,IVPZQVJSLCFTTO-UHFFFAOYSA-N,13
DTCC00695650,CHEMBL1241490,,AULCRCVNIWNUTH-UHFFFAOYSA-N,13
DTCC00696254,CHEMBL1242111,,CHPHDLQQSCKHOK-UHFFFAOYSA-N,13
DTCC00696255,CHEMBL1242112,,BZYKWEQWEPHEQZ-UHFFFAOYSA-N,13
DTCC00696256,CHEMBL1242113,,QOYOSSAKTDDRJV-UHFFFAOYSA-N,13
DTCC00695647,CHEMBL1241487,,ZHBTZVAVYLOIKW-UHFFFAOYSA-N,13
DTCC00696785,CHEMBL1242657,,FHNLPTRXVQOXQO-VIFPVBQESA-N,13
DTCC00695645,CHEMBL1241485,,JDOVRLNHIYWZKZ-UHFFFAOYSA-N,13
DTCC00695644,CHEMBL1241484,,ZBTLTVIYBHYEHL-UHFFFAOYSA-N,13
DTCC00695643,CHEMBL1241483,,MNJNKKYCZKBVRY-UHFFFAOYSA-N,13
DTCC00695642,CHEMBL1241482,,ICPHLXAHKNXIGM-UHFFFAOYSA-N,13
DTCC00695436,CHEMBL1241270,,ZTWYTYUOHYGWSG-UHFFFAOYSA-N,13
DTCC00696786,CHEMBL1242658,,FHNLPTRXVQOXQO-SECBINFHSA-N,13
DTCC00696091,CHEMBL1241943,,TXZDVQGUIJKUMP-UHFFFAOYSA-N,13
DTCC00696787,CHEMBL1242659,,HKWNGVFHUCRTTQ-UHFFFAOYSA-N,13
DTCC00696258,CHEMBL1242115,,WGYPOAXANMFHMT-UHFFFAOYSA-N,13
DTCC00696881,CHEMBL1242755,,FVPBLAKABVRLRX-UHFFFAOYSA-N,12
DTCC00696600,CHEMBL1242470,,DAXOOIRHYYCDDH-UHFFFAOYSA-N,12
DTCC00696178,CHEMBL1242030,,HMKCVXALDWCZFL-UHFFFAOYSA-N,12
DTCC00696606,CHEMBL1242475,,XOKCNIACFBBJGV-UHFFFAOYSA-N,12
DTCC00696607,CHEMBL1242476,,QBPMDFDPUIVKQA-UHFFFAOYSA-N,12
DTCC00696608,CHEMBL1242477,,ULPBTMCLMXCXEB-UHFFFAOYSA-N,12
DTCC00696696,CHEMBL1242566,,KUMLEJXITHSWSP-UHFFFAOYSA-N,12
DTCC00696697,CHEMBL1242567,,VPSLBUMYCILBRD-UHFFFAOYSA-N,12
DTCC00696703,CHEMBL1242572,,PSYXHVWBVRRNHD-UHFFFAOYSA-N,12
DTCC00696704,CHEMBL1242573,,VVLOLXBDTFEURK-UHFFFAOYSA-N,12
DTCC00696705,CHEMBL1242574,,UVFCDQJUKYMBAZ-UHFFFAOYSA-N,12
DTCC00696789,CHEMBL1242661,,AXQKJTHCYRYSLF-UHFFFAOYSA-N,12
DTCC00696791,CHEMBL1242663,,ICDLHJHOKRQIIV-UHFFFAOYSA-N,12
DTCC00696792,CHEMBL1242664,,ZSAJPWOGVMFXHN-UHFFFAOYSA-N,12
DTCC00696793,CHEMBL1242665,,PBWTXSSLHGGJBR-UHFFFAOYSA-N,12
DTCC00696794,CHEMBL1242666,,QRJVSLZNMWIKRS-UHFFFAOYSA-N,12
DTCC00696876,CHEMBL1242750,,XNODQMMIMXSTMX-UHFFFAOYSA-N,12
DTCC00696880,CHEMBL1242754,,HGALDAPNHYJZAJ-UHFFFAOYSA-N,12
DTCC00696599,CHEMBL1242469,,XVTLRUAQTJKQLQ-UHFFFAOYSA-N,12
DTCC00696882,CHEMBL1242756,,UGUJFPIEAZXKAK-UHFFFAOYSA-N,12
DTCC00696968,CHEMBL1242846,,GTXKSDZLEOURPP-UHFFFAOYSA-N,12
DTCC00696181,CHEMBL1242033,,XEFOGCQNLWUZGB-UHFFFAOYSA-N,12
DTCC00696092,CHEMBL1241944,,DHYADLCEAXMYPS-UHFFFAOYSA-N,12
DTCC00696016,CHEMBL1241864,,DSVSJEPFPNNSGX-UHFFFAOYSA-N,12
DTCC00696015,CHEMBL1241863,,TVPWCFIAQIHELW-UHFFFAOYSA-N,12
DTCC00696014,CHEMBL1241862,,NZELPIPZPVLYLT-UHFFFAOYSA-N,12
DTCC00696013,CHEMBL1241861,,CNWAVQYSQHXMCH-UHFFFAOYSA-N,12
DTCC00696012,CHEMBL1241860,,CMUZPNXYCOKJJJ-UHFFFAOYSA-N,12
DTCC00695929,CHEMBL1241776,,QVFCDPRQRUAFKS-UHFFFAOYSA-N,12
DTCC00695928,CHEMBL1241775,,OLYMWYHESNHWOK-UHFFFAOYSA-N,12
DTCC00695927,CHEMBL1241774,,AGEIBLLCZVGHLI-UHFFFAOYSA-N,12
DTCC00695925,CHEMBL1241772,,UMZSNSKPDRINJC-UHFFFAOYSA-N,12
DTCC00695924,CHEMBL1241771,,KKPLVYMQNDOYMQ-UHFFFAOYSA-N,12
DTCC00696182,CHEMBL1242034,,GDPCGYDMVIPGLD-UHFFFAOYSA-N,12
DTCC00695839,CHEMBL1241683,,QFUHCUNJMQVKME-UHFFFAOYSA-N,12
DTCC00695838,CHEMBL1241682,,ZNUODSNRAGKDRE-UHFFFAOYSA-N,12
DTCC00695837,CHEMBL1241681,,DBZCDBKTCUKQPQ-UHFFFAOYSA-N,12
DTCC00695836,CHEMBL1241680,,VMZGXVLGNHMKLW-UHFFFAOYSA-N,12
DTCC00695835,CHEMBL1241679,,YNOUNHICEHQLNM-UHFFFAOYSA-N,12
DTCC00610803,CHEMBL593908,,PIQNNSKBFMKWGB-UHFFFAOYSA-N,12
DTCC00610802,CHEMBL596292,,NACVPONJWZPHAP-UHFFFAOYSA-N,12
DTCC00695742,CHEMBL1241586,,DUQGHTXMYYQABR-UHFFFAOYSA-N,12
DTCC00695736,CHEMBL1241580,,VEORWCZDRQSGJH-UHFFFAOYSA-N,12
DTCC00695646,CHEMBL1241486,,KAANTKMOHHINMM-UHFFFAOYSA-N,12
DTCC00695600,CHEMBL1241439,,CDJSZJDGHKEHCW-UHFFFAOYSA-N,12
DTCC00696096,CHEMBL1241948,,SSVLAVRFVKSIND-UHFFFAOYSA-N,12
DTCC00696260,CHEMBL1242117,,IXPOSFVTGQUOAI-UHFFFAOYSA-N,12
DTCC00696261,CHEMBL1242118,,YRJGEWAWXXEJNX-UHFFFAOYSA-N,12
DTCC00696262,CHEMBL1242119,,HFBMCRRHMRLGSA-UHFFFAOYSA-N,12
DTCC00695468,CHEMBL1241301,,DINPOPQNCDTVPQ-UHFFFAOYSA-N,12
DTCC00695466,CHEMBL1241299,,MFRGGAROFRXKRT-UHFFFAOYSA-N,12
DTCC00142899,CHEMBL103,PROGESTERONE,RJKFOVLPORLFTN-LEKSSAKUSA-N,12
DTCC00610796,CHEMBL593987,,ZUXFIRWLAQBCCS-UHFFFAOYSA-N,12
DTCC00696097,CHEMBL1241949,,ZGBQFYGLPMXTSZ-UHFFFAOYSA-N,12
DTCC00696098,CHEMBL1241950,,NRZFXYCLDSAYDI-UHFFFAOYSA-N,12
DTCC00696346,CHEMBL1242207,,MLYMHKQJJPVNAP-UHFFFAOYSA-N,12
DTCC00696347,CHEMBL1242208,,MONJJHLZSIEMDE-UHFFFAOYSA-N,12
DTCC00696348,CHEMBL1242209,,KFBBXKBRSICFJT-UHFFFAOYSA-N,12
DTCC00694819,CHEMBL1240566,,RUQMPILTACLXOK-UHFFFAOYSA-N,12
DTCC00694818,CHEMBL1240565,,PGXQNHGXDFCMOJ-UHFFFAOYSA-N,12
DTCC00696420,CHEMBL1242286,,JSGRAJRLMWHOTJ-UHFFFAOYSA-N,12
DTCC00696421,CHEMBL1242287,,HRRMXIICSWVXIS-UHFFFAOYSA-N,12
DTCC00610786,CHEMBL593860,,UJBJAMOSBBJZBK-UHFFFAOYSA-N,12
DTCC00610785,CHEMBL606466,,NQHMMDRPRXVCLT-UHFFFAOYSA-N,12
DTCC00123954,CHEMBL594228,,ZEXJBANGHOAHDZ-UHFFFAOYSA-N,12
DTCC00610773,CHEMBL604992,,KBJCTAIADOTYHC-UHFFFAOYSA-N,12
DTCC00696173,CHEMBL1242025,,AZHCLYPIUAUSQD-UHFFFAOYSA-N,12
DTCC00610732,CHEMBL593274,,SRNHAKVSFVSSPN-UHFFFAOYSA-N,12
DTCC00610715,CHEMBL593221,,DCKMTGBFLNPJPS-UHFFFAOYSA-N,12
DTCC00696427,CHEMBL1242293,,KTTGLAHMSDMRLJ-UHFFFAOYSA-N,12
DTCC00696506,CHEMBL1242376,,LVUGPVDXTSJQQD-UHFFFAOYSA-N,12
DTCC00696509,CHEMBL1242379,,WLLDKVYCGDHDLF-UHFFFAOYSA-N,12
DTCC00696511,CHEMBL1242381,,ORVLOIUKTHUQPU-SNVBAGLBSA-N,12
DTCC00696514,CHEMBL1242384,,SPUWUOGLPPVXCW-UHFFFAOYSA-N,12
DTCC00696515,CHEMBL1242385,,LQIVXZFCXIBJSU-UHFFFAOYSA-N,12
DTCC00696516,CHEMBL1242386,,SNHKARUQVBJTQS-UHFFFAOYSA-N,12
DTCC00132340,CHEMBL6,INDOMETHACIN,CGIGDMFJXJATDK-UHFFFAOYSA-N,11
DTCC00412943,CHEMBL370378,,AZGRESCKAVVMKU-UHFFFAOYSA-N,11
DTCC00413254,CHEMBL372148,,FTVRDQDWDBZPQP-UHFFFAOYSA-N,11
DTCC00696175,CHEMBL1242027,,OUQOXXMJLDQZQC-UHFFFAOYSA-N,11
DTCC00412963,CHEMBL201750,,FDOSHTFSNUWZRF-UHFFFAOYSA-N,11
DTCC00412944,CHEMBL199446,,OTTHALQEWXGENA-UHFFFAOYSA-N,11
DTCC00412969,CHEMBL382135,,CBNXOSCGWXMGTB-UHFFFAOYSA-N,10
DTCC00413018,CHEMBL201721,,BUEJCBZTDZRXBI-UHFFFAOYSA-N,10
DTCC00440146,CHEMBL221959,TOFACITINIB,UJLAWZDWDVHWOW-YPMHNXCESA-N,8
