compound_id,standard_inchi_key,compound_name,bioactivities
CHEMBL1457493,HBPDKDSFLXWOAE-UHFFFAOYSA-N,TEBUTHIURON,2
CHEMBL1200841,HCBIBCJNVBAKAB-UHFFFAOYSA-N,PROCAINE HYDROCHLORIDE,2
CHEMBL465423,HCEYJYMNIQHPPK-DXTZDJJUSA-N,DEACETYLGEDUNIN,2
CHEMBL1200852,HCTVWSOKIJULET-LQDWTQKMSA-M,PENICILLIN V POTASSIUM,2
CHEMBL278390,HCUARRIEZVDMPT-UHFFFAOYSA-N,INDOLE-2-CARBOXYLIC ACID,2
CHEMBL400247,HCXVJBMSMIARIN-PHZDYDNGSA-N,STIGMASTEROL,2
CHEMBL299155,HCZHHEIFKROPDY-UHFFFAOYSA-N,TRANSTORINE,2
CHEMBL37161,HDDSHPAODJUKPD-UHFFFAOYSA-N,FENBENDAZOLE,2
CHEMBL1697,HDRXZJPWHTXQRI-BHDTVMLSSA-N,DILTIAZEM HYDROCHLORIDE,2
CHEMBL459397,HDVAWXXJVMJBAR-VHSXEESVSA-N,LUPININE,2
CHEMBL521,HEFNNWSXXWATRW-UHFFFAOYSA-N,IBUPROFEN,2
CHEMBL1451874,HEMSJKZDHNSSEW-UHFFFAOYSA-N,LECANORIC ACID,2
CHEMBL2105884,HFAAHEOLTBJLBO-UHFFFAOYSA-N,PARAROSANILINE PAMOATE,2
CHEMBL1228,HFHZKZSRXITVMK-UHFFFAOYSA-N,OXYPHENBUTAZONE,2
CHEMBL1200626,HFMDLUQUEXNBOP-OLYKAHIFSA-N,POLYMYXIN B SULFATE,2
CHEMBL25028,HHVIBTZHLRERCL-UHFFFAOYSA-N,METHANESULFONYLMETHANE,2
CHEMBL1164318,HIBICIOPDUTNRR-XTHCGPPUSA-N,AMIKACIN SULFATE,2
CHEMBL1372671,HIFLEGNWVFLGLY-UHFFFAOYSA-N,"""2-METHYLENE-5-(2,5-DIOXOTETRAHYDROFURAN-3-YL)-6-OXO--10,10-DIMETHYLBICYCLO[7: 2: 0]UNDECANE""",2
CHEMBL1096009,HIMXGTXNXJYFGB-UHFFFAOYSA-N,ALLOXAN,2
CHEMBL1318346,HIPIENNKVJCMAP-UHFFFAOYSA-N,CHRYSANTHEMYL ALCOHOL,2
CHEMBL320295,HJBWJAPEBGSQPR-GQCTYLIASA-N,"""O,O'-DIMETHYLCAFFEIC ACID""",2
CHEMBL3138681,HJESSLHNQMBHEX-WBJJBFIRSA-N,,2
CHEMBL3138685,HJESSLHNQMBHEX-XQGXVVHMSA-N,,2
CHEMBL1220,HJLSLZFTEKNLFI-UHFFFAOYSA-N,TINIDAZOLE,2
CHEMBL242341,HKQYGTCOTHHOMP-UHFFFAOYSA-N,FORMONONETIN,2
CHEMBL1396644,HKUKRSLIEVXDMS-DJYNTIJESA-N,ESTRONE BENZOATE,2
CHEMBL97543,HLBPOYVRLSXWJJ-PDSMFRHLSA-N,BETA-PELTATIN A,2
CHEMBL1360563,HLUCICHZHWJHLL-UHFFFAOYSA-N,HEMATEIN,2
CHEMBL3039487,HMAUJNAGOIPKDG-UHFFFAOYSA-N,EUGENITOL,2
CHEMBL1196026,HMYJLVDKPJHJCF-QMMMGPOBSA-N,SALSOLIDINE,2
CHEMBL3039127,HNFPPWVGLWDXQQ-ICBYKNSCSA-N,"""3BETA,7BETA-DIACETOXYDEOXODEACETOXYDEOXYDIHYDROGEDUNIN""",2
CHEMBL390937,HNGIZKAMDMBRKJ-LBPRGKRZSA-N,ACETYLTRYPTOPHANAMIDE,2
CHEMBL291278,HOKKHZGPKSLGJE-GSVOUGTGSA-N,N-METHYL-D-ASPARTIC ACID (NMDA),2
CHEMBL1201130,HOPSCVCBEOCPJZ-UHFFFAOYSA-N,BETAINE HYDROCHLORIDE,2
CHEMBL1496361,HPLNTJVXWMJLNJ-XBXARRHUSA-N,ALPHA-CYANO-3-HYDROXYCINNAMIC ACID,2
CHEMBL866,HPNSFSBZBAHARI-RUDMXATFSA-N,MYCOPHENOLIC ACID,2
CHEMBL129529,HQFWVSGBVLEQGA-UHFFFAOYSA-N,BUTACAINE,2
CHEMBL2333940,HQKQRXZEXPXXIG-VJOHVRBBSA-N,CEDRYL ACETATE,2
CHEMBL1428564,HQQSBEDKMRHYME-UHFFFAOYSA-N,PEFLOXACINE MESYLATE,2
CHEMBL1476605,HQVZOORKDNCGCK-UHFFFAOYSA-N,CLOFOCTOL,2
CHEMBL1339089,HRBUJQUHXGOSQW-UHFFFAOYSA-N,TOXAPHENE,2
CHEMBL1529802,HRYJPHOTGFERGT-UHFFFAOYSA-N,THONZYLAMINE HYDROCHLORIDE,2
CHEMBL1318287,HSMKTIKKPMTUQH-WBPXWQEISA-L,PENTOLINIUM TARTRATE,2
CHEMBL463,HSMNQINEKMPTIC-UHFFFAOYSA-N,AMINOHIPPURIC ACID,2
CHEMBL44746,HSMPDPBYAYSOBC-UHFFFAOYSA-N,KHELLIN,2
CHEMBL541207,HSQGMTRYSIHDAC-BQBZGAKWSA-N,LEU-ALA,2
CHEMBL980,HSRJKNPTNIJEKV-UHFFFAOYSA-N,GUAIFENESIN,2
CHEMBL1607517,HUKPVYBUJRAUAG-UHFFFAOYSA-N,BENZANTHRONE,2
CHEMBL334918,HUKSJTUUSUGIDC-ZBEGNZNMSA-N,MAACKIAIN,2
CHEMBL399336,HULMNSIAKWANQO-JQKSAQOKSA-N,CONVALLATOXIN,2
CHEMBL1208903,HUOOMAOYXQFIDQ-UHFFFAOYSA-N,ISOGINKGETIN,2
CHEMBL898,HUPFGZXOMWLGNK-UHFFFAOYSA-N,DIFLUNISAL,2
CHEMBL493032,HUXJGSHUVDWZAM-UHFFFAOYSA-N,ETHYL HEMATOMMATE,2
CHEMBL294009,HVQAJTFOCKOKIN-UHFFFAOYSA-N,FLAVONOL,2
CHEMBL112570,HVYWMOMLDIMFJA-DPAQBDIFSA-N,CHOLESTEROL,2
CHEMBL1330588,HWGBHCRJGXAGEU-UHFFFAOYSA-N,METHYLTHIOURACIL,2
CHEMBL1327631,HWIGZMADSFQMOI-UHFFFAOYSA-N,"""2,4-DICHLOROPHENOXYACETIC ACID, METHYL ESTER""",2
CHEMBL18331,HXCNRYXBZNHDNE-UHFFFAOYSA-N,PIRENPERONE,2
CHEMBL1483,HXHWSAZORRCQMX-UHFFFAOYSA-N,ALBENDAZOLE,2
CHEMBL193,HYIMSNHJOBLJNT-UHFFFAOYSA-N,NIFEDIPINE,2
CHEMBL2105769,HYTGGNIMZXFORS-MGYKWWNKSA-N,PROTOVERATRINE A,2
CHEMBL56367,HYWYRSMBCFDLJT-UHFFFAOYSA-N,NIMESULIDE,2
CHEMBL686,HYYBABOKPJLUIN-UHFFFAOYSA-N,MEFENAMIC ACID,2
CHEMBL1488011,HZHSVQVECJXVRP-UHFFFAOYSA-N,AVOCADYNONE ACETATE,2
CHEMBL338975,HZOTZTANVBDFOF-PBCQUBLHSA-N,PHYSOSTIGMINE SALICYLATE,2
CHEMBL245019,HZQDCMWJEBCWBR-UUOKFMHZSA-N,MIZORIBINE,2
CHEMBL3138667,HZWLVUKHUSRPCG-OOARYINLSA-M,,2
CHEMBL869,IAIWVQXQOWNYOU-FPYGCLRLSA-N,NITROFURAZONE,2
CHEMBL1164301,IAJBQAYHSQIQRE-UHFFFAOYSA-N,ASARALDEHYDE,2
CHEMBL107,IAKHMKGGTNLKSZ-INIZCTEOSA-N,COLCHICINE,2
CHEMBL362919,IAKOZHOLGAGEJT-UHFFFAOYSA-N,METHOXYCHLOR,2
CHEMBL171679,IAOZJIPTCAWIRG-QWRGUYRKSA-N,ASPARTAME,2
CHEMBL1561,IBAQFPQHRJAVAV-ULAWRXDQSA-N,MIGLITOL,2
CHEMBL1201011,IBBLRJGOOANPTQ-JKVLGAQCSA-N,QUINAPRIL HYDROCHLORIDE,2
CHEMBL1449575,IBINNLDPMFWTTI-UHFFFAOYSA-N,HARMOL HYDROCHLORIDE,2
CHEMBL1387,ICTXHFFSOAJUMG-SLHNCBLASA-N,NORETHYNODREL,2
CHEMBL1240892,ICVKYYINQHWDLM-IAGPQMRQSA-N,TYLOCIN TARTARATE,2
CHEMBL1618,ICZOIXFFVKYXOM-YCLOEFEOSA-M,CEFAMANDOLE NAFATE,2
CHEMBL1234,IDDIJAWJANBQLJ-UHFFFAOYSA-N,DEFEROXAMINE MESYLATE,2
CHEMBL1200735,IDIIJJHBXUESQI-DFIJPDEKSA-N,MOXIFLOXACIN HYDROCHLORIDE,2
CHEMBL1201160,IDLSITKDRVDKRV-XHXSRVRCSA-N,RITODRINE HYDROCHLORIDE,2
CHEMBL826,IDYZIJYBMGIQMJ-UHFFFAOYSA-N,ENOXACIN,2
CHEMBL374975,IECPWNUMDGFDKC-MZJAQBGESA-N,FUSIDIC ACID,2
CHEMBL22,IEDVJHCEMCRBQM-UHFFFAOYSA-N,TRIMETHOPRIM,2
CHEMBL3039320,IERFAZQCIAZODG-WFAGLZIHSA-N,EPI(13)TORULOSOL,2
CHEMBL153062,IGFHQQFPSIBGKE-UHFFFAOYSA-N,4-NONYLPHENOL,2
CHEMBL1414126,IGJQUJNPMOYEJY-UHFFFAOYSA-N,2-ACETYLPYRROLE,2
CHEMBL291501,IHVRWFJGOIWMGC-NSCUHMNNSA-N,RESVERATROL 4'-METHYL ETHER,2
CHEMBL264374,IIBYAHWJQTYFKB-UHFFFAOYSA-N,BEZAFIBRATE,2
CHEMBL1594132,IIKLIRVROMFZGV-UHFFFAOYSA-N,SERICETIN DIACETATE,2
CHEMBL3138682,IKFXPERBVFYFMS-JEKIYJBMSA-N,,2
CHEMBL1526987,ILEDHMVFQOCEJU-UHFFFAOYSA-N,CLOVANEDIOL DIACETATE,2
CHEMBL244743,ILEDWLMCKZNDJK-UHFFFAOYSA-N,ESCULETIN,2
CHEMBL1200732,ILKJAFIWWBXGDU-MOGDOJJUSA-N,AMCINONIDE,2
CHEMBL1201146,IMONTRJLAWHYGT-ZCPXKWAGSA-N,NORETHINDRONE ACETATE,2
CHEMBL252721,IMPPSJRGMZYGJW-UHFFFAOYSA-N,DERRUSTONE,2
CHEMBL252059,IMQSIXYSKPIGPD-YQRUMEKGSA-N,FILIPIN,2
CHEMBL1079604,IMWZZHHPURKASS-UHFFFAOYSA-N,METAXALONE,2
CHEMBL3039212,INDUNANCUDNZJY-BMJUORMOSA-N,DIHYDROFISSINOLIDE,2
CHEMBL248095,INYYVPJSBIVGPH-QHRIQVFBSA-N,SINOMENINE,2
CHEMBL1528531,IOUNQDKNJZEDEP-UHFFFAOYSA-N,PHOSALONE,2
CHEMBL245067,IOUVKUPGCMBWBT-QNDFHXLGSA-N,PHLORIZIN,2
CHEMBL1523827,IPANUAHQWFDVAG-BTJKTKAUSA-N,PIMETHIXENE MALEATE,2
CHEMBL614,IPEHBUMCGVEMRF-UHFFFAOYSA-N,PYRAZINAMIDE,2
CHEMBL1414316,IPMRJRMWTMGXAM-UHFFFAOYSA-N,2-ETHOXYCARBONYL-2-ETHOXYOXALOYLOXYDIHYDROCHRYSIN DIMETHYL ETHER,2
CHEMBL346119,IPMYMEWFZKHGAX-ZKSIBHASSA-N,THEAFLAVIN,2
CHEMBL2368547,IPQVTOJGNYVQEO-KGFNBKMBSA-N,SENNOSIDE A,2
CHEMBL1179735,IPZFPROOBOUEIG-UHFFFAOYSA-N,AMPROLIUM,2
CHEMBL3039422,IQJZOBSXWBOFSO-UHFFFAOYSA-N,DIHYDROSPATHELIACHROMENE,2
CHEMBL1502,IQPSEEYGBUAQFF-UHFFFAOYSA-N,PANTOPRAZOLE,2
CHEMBL481246,IQVQXVFMNOFTMU-FLIBITNWSA-N,LIGUSTILIDE,2
CHEMBL1711,IROWCYIEJAOFOW-UHFFFAOYSA-N,ISOPROTERENOL HYDROCHLORIDE,2
CHEMBL221137,IRSFLDGTOHBADP-UHFFFAOYSA-N,EMBELIN,2
CHEMBL1486524,ISEUFVQQFVOBCY-UHFFFAOYSA-N,PROMETON,2
CHEMBL1235900,ISLRAQPEXPIKDJ-NSHDSACASA-N,O-BENZYL-L-SERINE,2
CHEMBL446060,ISRUGXGCCGIOQO-UHFFFAOYSA-N,PROPOXUR,2
CHEMBL3039009,ITATYELQCJRCCK-UHFFFAOYSA-N,"""MANDELIC ACID, METHYL ESTER""",2
CHEMBL1650,ITRJWOMZKQRYTA-RFZYENFJSA-N,CORTISONE ACETATE,2
CHEMBL1159645,ITVGXXMINPYUHD-CUVHLRMHSA-N,NEOHESPERIDIN DIHYDROCHALCONE,2
CHEMBL3138719,IUCNQFHEWLYECJ-BCPVRSIGSA-L,,2
CHEMBL1527943,IUIHYYSAVUBPQO-UHFFFAOYSA-N,PTAEROXYLIN,2
CHEMBL127516,IUWVALYLNVXWKX-UHFFFAOYSA-N,BUTAMBEN,2
CHEMBL1200612,IVHBBMHQKZBJEU-UHFFFAOYSA-N,DIBUCAINE HYDROCHLORIDE,2
CHEMBL1159,IVVNZDGDKPTYHK-UHFFFAOYSA-N,PINACIDIL,2
CHEMBL3039042,IVXFOQQPPONQTB-UHFFFAOYSA-N,APIGENIN TRIACETATE,2
CHEMBL155625,IVYPNXXAYMYVSP-UHFFFAOYSA-N,INDOLE-3-CARBINOL,2
CHEMBL16645,IWDCLRJOBJJRNH-UHFFFAOYSA-N,P-CRESOL,2
CHEMBL476936,IWEDIXLBFLAXBO-UHFFFAOYSA-N,"""3,6 DICHLOROMETHOXYBENZOIC ACID""",2
CHEMBL1643,IWUCXVSUMQZMFG-AFCXAGJDSA-N,RIBAVIRIN,2
CHEMBL1517,IWVCMVBTMGNXQD-PXOLEDIWSA-N,OXYTETRACYCLINE,2
CHEMBL1200965,IWVTXAGTHUECPN-ANBBSHPLSA-N,BACAMPICILLIN HYDROCHLORIDE,2
CHEMBL1232952,IXORZMNAPKEEDV-OBDJNFEBSA-N,GIBBERELLIN A3,2
CHEMBL3138679,IYBDWVUOOFQLSF-NSXXBULWSA-N,,2
CHEMBL541521,IYBQHJMYDGVZRY-UHFFFAOYSA-N,LIDOCAINE HYDROCHLORIDE,2
CHEMBL1256805,IYEWBJUCJHKLHD-UHFFFAOYSA-N,ACECAINIDE HYDROCHLORIDE,2
CHEMBL1200343,IYNMDWMQHSMDDE-MHXJNQAMSA-N,PERINDOPRIL ERBUMINE,2
CHEMBL219828,IYYZUPMFVPLQIF-UHFFFAOYSA-N,DIBENZOTHIOPHENE,2
CHEMBL932,IZEKFCXSFNUWAM-UHFFFAOYSA-N,DIPYRIDAMOLE,2
CHEMBL75967,IZUPBVBPLAPZRR-UHFFFAOYSA-N,PENTACHLOROPHENOL,2
CHEMBL3138639,IZVFFXVYBHFIHY-SKCNUYALSA-N,,2
CHEMBL1610638,IZXSTWMUJGTAMI-UHFFFAOYSA-N,DIHYDRO-OBLIQUIN,2
CHEMBL1237212,JAABVEXCGCXWRR-KAZBKCHUSA-N,NORCANTHARIDIN,2
CHEMBL1396170,JAKAZHIACKJNNB-UHFFFAOYSA-N,AVOCADYNE ACETATE,2
CHEMBL506569,JAYAGJDXJIDEKI-PTGWOZRBSA-N,LANATOSIDE C,2
CHEMBL842,JBMKAUGHUNFTOL-UHFFFAOYSA-N,CHLOROTHIAZIDE,2
CHEMBL3138666,JBTQLUUOBPYIPP-LUJOEAJASA-N,,2
CHEMBL1690,JCBIVZZPXRZKTI-UHFFFAOYSA-N,HYDROXYCHLOROQUINE SULFATE,2
CHEMBL998,JCCNYMKQOSZNPW-UHFFFAOYSA-N,LORATADINE,2
CHEMBL515,JCKYGMPEJWAADB-UHFFFAOYSA-N,CHLORAMBUCIL,2
CHEMBL296306,JCQLYHFGKNRPGE-FCVZTGTOSA-N,LACTITOL,2
CHEMBL3138635,JDHODLOESLKTST-WXWLHMIKSA-N,,2
CHEMBL1334033,JDZOTSLZMQDFLG-BTJKTKAUSA-N,PERHEXILINE MALEATE,2
CHEMBL1487183,JEPAQYCCAYFOBU-UHFFFAOYSA-N,ALEXIDINE HYDROCHLORIDE,2
CHEMBL1591080,JETSDIPTVSZMLI-UHFFFAOYSA-N,METHOXYVONE,2
CHEMBL54804,JFACETXYABVHFD-WXPPGMDDSA-N,PRISTIMERIN,2
CHEMBL455098,JFSHUTJDVKUMTJ-QHPUVITPSA-N,BETA-AMYRIN,2
CHEMBL369611,JGFYQVQAXANWJU-UHFFFAOYSA-M,SODIUM FLUOROACETATE,2
CHEMBL312163,JGUZGNYPMHHYRK-UHFFFAOYSA-N,RHAMNETIN,2
CHEMBL1200764,JHPHVAVFUYTVCL-UHFFFAOYSA-M,METHACHOLINE CHLORIDE,2
CHEMBL3039102,JIVGSHFYXPRRSZ-UHFFFAOYSA-N,O-VERATRALDEHYDE,2
CHEMBL1055,JIVPVXMEBJLZRO-UHFFFAOYSA-N,CHLORTHALIDONE,2
CHEMBL1200469,JIVSXRLRGOICGA-UHFFFAOYSA-N,PROMAZINE HYDROCHLORIDE,2
CHEMBL1200621,JIYMVSQRGZEYAX-CWUUNJJBSA-N,GEMIFLOXACIN MESYLATE,2
CHEMBL560976,JJCQSGDBDPYCEO-XVZSLQNASA-N,DIBEKACIN,2
CHEMBL3039304,JJSVXWKQLGHFES-QGZYWIHFSA-N,SARMENTOSIDE B,2
,JKMWZKPAXZBYEH-BGDIREAQSA-N,WEHI-539,2
CHEMBL379808,JLIDBLDQVAYHNE-LXGGSRJLSA-N,ABSCISIC ACID,2
CHEMBL443,JLKIGFTWXXRPMT-UHFFFAOYSA-N,SULFAMETHOXAZOLE,2
CHEMBL782,JLRGJRBPOGGCBT-UHFFFAOYSA-N,TOLBUTAMIDE,2
CHEMBL15891,JLYXXMFPNIAWKQ-GNIYUCBRSA-N,LINDANE,2
CHEMBL501870,JMFRWRFFLBVWSI-NSCUHMNNSA-N,CONIFERYL ALCOHOL,2
CHEMBL3039295,JMPKPWBLQUWFHQ-LUAGPVBASA-N,ENDECAPHYLLIN X,2
CHEMBL3138615,JMQMNWIBUCGUDO-WHFBIAKZSA-N,,2
CHEMBL186784,JNELGWHKGNBSMD-UHFFFAOYSA-N,XANTHONE,2
CHEMBL437,JNMRHUJNCSQMMB-UHFFFAOYSA-N,SULFATHIAZOLE,2
CHEMBL1081585,JNNGEAWILNVFFD-CDJYTOATSA-N,LOGANIC ACID,2
CHEMBL214381,JNTMAZFVYNDPLB-PEDHHIEDSA-N,DIPROTIN A,2
CHEMBL30116,JOHZPMXAZQZXHR-UHFFFAOYSA-N,PIPEMIDIC ACID,2
CHEMBL462547,JOYRKODLDBILNP-UHFFFAOYSA-N,URETHANE,2
CHEMBL210635,JPMYFOBNRRGFNO-UHFFFAOYSA-N,GENKWANIN,2
CHEMBL1090363,JPSXZEQQHPNTNX-UHFFFAOYSA-N,SID103904421,2
CHEMBL2418990,JQMQKOQOLPGBBE-ZNCJEFCDSA-N,5ALPHA-CHOLESTAN-3BETA-OL-6-ONE,2
CHEMBL374478,JQXXHWHPUNPDRT-WLSIYKJHSA-N,RIFAMPICIN,2
CHEMBL92024,JRFKIOFLCXKVOT-UHFFFAOYSA-N,N-HYDROXYMETHYLNICOTINAMIDE,2
CHEMBL275391,JRFZSUMZAUHNSL-UHFFFAOYSA-N,CHRYSIN DIMETHYL ETHER,2
CHEMBL1724,JRRNZNSGDSFFIR-UHFFFAOYSA-M,MEPENZOLATE BROMIDE,2
CHEMBL1450499,JSJOTZXJKCXWQC-UHFFFAOYSA-N,CHLOROACETOXYQUINOLINE,2
CHEMBL8165,JTEJPPKMYBDEMY-UHFFFAOYSA-N,5-METHOXYTRYPTAMINE,2
CHEMBL1371200,JTZQCHFUGHIPDF-RYVBEKKQSA-M,CANRENOATE POTASSIUM,2
CHEMBL1398384,JUCNGUOYQGHBJC-UHFFFAOYSA-N,"""2,4,5-TRICHLOROPHENOXYACETIC ACID, METHYL ESTER""",2
CHEMBL267777,JUQLTPCYUFPYKE-UHFFFAOYSA-N,RITANSERIN,2
CHEMBL429023,JUVIOZPCNVVQFO-HBGVWJBISA-N,ROTENONE,2
CHEMBL186366,JVIXPWIEOVZVJC-BQYQJAHWSA-N,PINOSYLVIN METHYL ETHER,2
CHEMBL2146085,JVTNJDPXUPRGIE-XMKQNZKISA-N,SISOMICIN SULFATE,2
CHEMBL1670,JWBOIMRXGHLCPP-UHFFFAOYSA-N,MITOTANE,2
CHEMBL229128,JWDYCNIAQWPBHD-UHFFFAOYSA-N,MEPHENESIN,2
CHEMBL1200877,JWRMHDSINXPDHB-OJAGFMMFSA-N,FLUMETHASONE PIVALATE,2
CHEMBL3039462,JXNRXNCCROJZFB-NWDGAFQWSA-N,D[-ARG-2]KYOTORPHAN ACETATE,2
CHEMBL290345,JXOHGGNKMLTUBP-HSUXUTPPSA-N,SHIKIMIC ACID,2
CHEMBL3137746,JXUGSXOSZMZDGF-HFZDXXHNSA-N,,2
CHEMBL1201006,JXYWFNAQESKDNC-BTJKTKAUSA-N,PYRILAMINE MALEATE,2
CHEMBL389621,JYGXADMDTFJGBT-VWUMJDOOSA-N,HYDROCORTISONE,2
CHEMBL3039280,JZECOIINDLDHBV-BBRMVZONSA-N,"""13-METHYL-4,4-BISNOR-8,11,13-PODOCARPATRIEN-3-ONE""",2
CHEMBL63323,JZFPYUNJRRFVQU-UHFFFAOYSA-N,NIFLUMIC ACID,2
CHEMBL2107282,JZNBMCOSOXIZJB-UHFFFAOYSA-N,HEPTAMINOL HYDROCHLORIDE,2
CHEMBL500,JZQKKSLKJUAGIC-UHFFFAOYSA-N,PINDOLOL,2
CHEMBL435,JZUFKLXOESDKRF-UHFFFAOYSA-N,HYDROCHLOROTHIAZIDE,2
CHEMBL475536,JZUTXVTYJDCMDU-RTBURBONSA-N,"""1R,9S-HYDRASTINE""",2
CHEMBL556001,KAHMEWANVDFFCQ-UHFFFAOYSA-N,"""2- (2,6-DIMETHOXYPHENOXYETHYL)AMINOMETHYL-1,4-BENZODIOXANE HYDROCHLORIDE (WB 4101)""",2
CHEMBL517449,KBDSLGBFQAGHBE-MSGMIQHVSA-N,LIMONIN,2
CHEMBL1088751,KCAJXIDMCNPGHZ-UHFFFAOYSA-N,SID137276009,2
CHEMBL1434057,KCINGKZYPYEEGX-UHFFFAOYSA-N,2-BENZOYL-5-METHOXYBENZOQUINONE,2
CHEMBL1481076,KCISFICQVCMQEX-UHFFFAOYSA-N,ISOTECTORIGENIN TRIMETHYL ETHER,2
CHEMBL1315277,KCOOTJRKKIDHTM-UHFFFAOYSA-N,HAEMATOMMIC ACID,2
CHEMBL1200388,KCUWTKOTPIUBRI-VICXVTCVSA-M,CLOXACILLIN SODIUM,2
CHEMBL858,KCXVZYZYPLLWCC-UHFFFAOYSA-N,EDETIC ACID,2
CHEMBL364826,KDPQTPZDVJHMET-MPTUAUJUSA-N,ESTRONE ACETATE,2
CHEMBL3138673,KEOITPILCOILGM-GGMNRSLWSA-N,,2
CHEMBL1672002,KEQHJBNSCLWCAE-UHFFFAOYSA-N,THYMOQUINONE,2
CHEMBL1200964,KFYRPLNVJVHZGT-UHFFFAOYSA-N,AMITRIPTYLINE HYDROCHLORIDE,2
CHEMBL1407,KGPAYJZAMGEDIQ-UHFFFAOYSA-N,LAUDANOSINE,2
CHEMBL252722,KGSSUTVUTPLSQW-UHFFFAOYSA-N,ROBUSTONE,2
CHEMBL3138713,KGXLWYQCBAUILI-OPTMKGCMSA-N,,2
CHEMBL1562729,KGYCKUADVHYVLM-UHFFFAOYSA-N,2-HYDROXY-5 (6)EPOXY-TETRAHYDROCARYOPHYLLENE,2
CHEMBL942,KHOITXIGCFIULA-UHFFFAOYSA-N,BISACODYL,2
,KHWCPNJRJCNVRI-UHFFFAOYSA-N,GSK2801,2
CHEMBL44125,KIRMCTIJFAATOA-XRPMDBRGSA-N,HECOGENIN,2
CHEMBL220492,KJADKKWYZYXHBB-XBWDGYHZSA-N,TOPIRAMATE,2
CHEMBL63857,KJFMBFZCATUALV-UHFFFAOYSA-N,PHENOLPHTHALEIN,2
CHEMBL34398,KJHHAPASNNVTSN-KPKJPENVSA-N,4'-METHOXYCHALCONE,2
CHEMBL465339,KJTDZAHLWHEULN-UHFFFAOYSA-N,MUNDULONE,2
CHEMBL354349,KKAJSJJFBSOMGS-UHFFFAOYSA-N,ACRIFLAVINE CHLORIDE,2
CHEMBL1200758,KLOHDWPABZXLGI-YWUHCJSESA-M,AMPICILLIN SODIUM,2
CHEMBL3039319,KMJPKUVSXFVQGZ-WQLSNUALSA-N,THEAFLAVIN MONOGALLATES,2
CHEMBL487017,KMOUJOKENFFTPU-QNDFHXLGSA-N,APIGETRIN,2
CHEMBL533841,KMPWYEUPVWOPIM-KODHJQJWSA-N,CINCHONIDINE,2
CHEMBL588619,KMPWYEUPVWOPIM-QAMTZSDWSA-N,CINCHONINE,2
CHEMBL1256709,KMTLTEVOQLMYRS-UHFFFAOYSA-N,KETANSERIN TARTRATE,2
CHEMBL1518,KNAHARQHSZJURB-UHFFFAOYSA-N,PROPYLTHIOURACIL,2
CHEMBL565,KNHUKKLJHYUCFP-UHFFFAOYSA-N,CLOFIBRATE,2
CHEMBL542157,KNWODGJQLCISLC-UHFFFAOYSA-N,SARAFLOXACIN HYDROCHLORIDE,2
CHEMBL1200478,KNZADIMHVBBPOA-UHFFFAOYSA-N,DYCLONINE HYDROCHLORIDE,2
CHEMBL1034,KPHWPUGNDIVLNH-UHFFFAOYSA-M,DICLOFENAC SODIUM,2
CHEMBL498847,KPQZUUQMTUIKBP-UHFFFAOYSA-N,SECNIDAZOLE,2
CHEMBL3039217,KPXIBWGPZSPABK-FXAWDEMLSA-N,TRIPTOPHENOLIDE,2
CHEMBL701,KPYSYYIEGFHWSV-UHFFFAOYSA-N,BACLOFEN,2
CHEMBL301982,KQJSQWZMSAGSHN-JJWQIEBTSA-N,CELASTROL,2
CHEMBL43612,KQPYUDDGWXQXHS-UHFFFAOYSA-N,JUGLONE,2
CHEMBL33891,KRHJDJMOIKRPNN-UHFFFAOYSA-N,SID103904453,2
CHEMBL1752,KSCFJBIXMNOVSH-UHFFFAOYSA-N,DYPHYLLINE,2
CHEMBL32749,KSEBMYQBYZTDHS-HWKANZROSA-N,FERULIC ACID,2
CHEMBL1488067,KSMZUKWIDPCGBS-UHFFFAOYSA-N,"""3,7-EPOXYCARYOPHYLLAN-6-OL""",2
CHEMBL3138648,KSPIYJQBLVDRRI-NTSWFWBYSA-N,,2
CHEMBL928,KSRLIXGNPXAZHD-HAZZGOGXSA-M,DANTROLENE SODIUM,2
CHEMBL1376378,KTCXMTWSISEJFZ-UHFFFAOYSA-N,DESOXYPEGANINE HYDROCHLORIDE,2
CHEMBL540445,KTEXNACQROZXEV-SLXBATTESA-N,PARTHENOLIDE,2
CHEMBL1200322,KTGRHKOEFSJQNS-BDQAORGHSA-N,ESCITALOPRAM OXALATE,2
CHEMBL3039232,KTSRCTOUNGGQEI-RHYYRQJGSA-N,AKLAVINE HYDROCHLORIDE,2
CHEMBL1200813,KTUFKADDDORSSI-UHFFFAOYSA-N,ACEBUTOLOL HYDROCHLORIDE,2
CHEMBL120563,KUAZQDVKQLNFPE-UHFFFAOYSA-N,THIRAM,2
CHEMBL1450,KUCQYCKVKVOKAY-CTYIDZIISA-N,ATOVAQUONE,2
CHEMBL1200500,KUVIULQEHSCUHY-XYWKZLDCSA-N,BECLOMETHASONE DIPROPIONATE,2
CHEMBL1355051,KVNRDSLYCOJCRD-UHFFFAOYSA-N,"""HETEROPEUCENIN, METHYL ETHER""",2
CHEMBL313244,KVOJTUXGYQVLAJ-UHFFFAOYSA-N,4-METHYLESCULETIN,2
CHEMBL3039171,KVQVEJPIQHNLTM-UHFFFAOYSA-N,ANHYDROBRAZILIC ACID,2
